Master Index,before_after,date_diff,flight_length,label,label_grouped,rul_2d,rul_5d,rul_10d,split,number_flights_before
24417,before,-1,5553.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24418,before,-3,4107.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
24419,before,-5,5958.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,0
24420,after,2,9031.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24421,before,-2,263.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24422,before,-1,5555.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24423,after,3,4122.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24424,before,-1,10536.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24427,before,-3,2192.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
24430,after,1,5212.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24432,after,1,1882.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24434,after,1,5289.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24435,after,1,1042.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24439,after,1,10409.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24441,before,-5,5166.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,val,3
24442,after,4,7833.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24444,before,-6,8777.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,test,3
24446,before,0,1010.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24447,after,1,10175.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24448,before,-1,3626.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24449,after,1,3857.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24450,before,-4,5113.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,1
24454,before,-1,6846.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
24455,after,3,6201.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24458,before,-1,107.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24459,before,-2,5720.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24460,after,2,4945.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24461,after,1,5739.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24462,after,2,3468.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24463,before,-2,5937.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24465,after,9,5991.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
24466,before,-3,7064.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,1
24469,after,2,6129.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24470,after,1,4122.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24471,after,1,3995.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24474,before,-3,15120.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,1
24475,before,-1,4993.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
24477,before,-1,2193.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,3
24480,before,-2,6519.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,4
24487,before,-2,5578.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24491,before,-1,185.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24493,after,1,4823.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24494,after,1,4185.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
24495,before,-11,4833.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,2
24496,before,-2,6385.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,3
24502,after,2,4792.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24503,after,2,5709.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24504,after,1,4088.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24505,before,-7,5897.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,train,2
24506,before,-1,3438.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,2
24508,before,0,1104.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
24510,after,1,11356.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24511,before,-2,9817.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24513,before,-1,6410.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,1
24514,before,-1,6077.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24515,before,-1,5414.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24518,after,1,5179.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24519,before,-1,11135.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24521,before,-2,4539.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,1
24523,before,-2,5509.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,3
24525,before,-2,4228.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24526,before,0,387.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24527,before,-2,6021.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,1
24528,after,1,7863.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24537,before,-2,5427.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24538,after,1,3469.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24539,before,-7,4979.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,test,0
24540,before,-1,3574.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24541,before,0,668.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
24542,after,1,3031.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24545,after,1,5673.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24547,before,-1,3127.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24548,before,-1,6125.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24549,before,-3,5064.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
24550,before,-1,4559.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
24551,after,6,5537.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24552,before,-6,4574.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,train,4
24553,after,2,3812.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24554,before,-3,4994.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,0
24557,before,-8,6440.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,train,0
24558,after,1,11364.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24559,after,8,9738.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24562,before,-1,3216.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24563,before,-2,3559.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
24564,before,-1,2177.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24565,before,-3,9539.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,2
24566,before,-1,403.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24570,after,2,5686.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24571,after,3,1321.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24572,after,1,4776.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24574,after,1,6035.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24575,before,-1,6425.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24576,after,2,7478.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24578,after,1,4200.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24579,before,-4,4916.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
24580,before,-2,3467.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
24589,after,1,3870.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24590,after,2,4429.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24592,before,-2,9648.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24593,before,-2,5004.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24594,before,-2,11715.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,2
24596,after,1,4325.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
24597,before,-1,6156.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24601,after,1,4804.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24602,before,-1,5787.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,1
24603,before,-1,5079.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,4
24604,after,1,4199.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24605,after,5,4294.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24607,after,5,6095.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24609,after,1,6068.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24610,after,3,2629.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24611,after,4,5929.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24612,after,1,1695.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24616,after,1,3297.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24617,after,2,2545.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24620,before,-1,7655.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24621,before,-2,6736.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24622,before,-11,6793.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,0
24624,before,-2,4569.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24625,before,-1,5396.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,1
24627,before,-1,2269.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
24631,before,-4,3933.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
24635,before,-2,11515.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24636,before,-2,5523.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24637,after,3,5228.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24640,before,-1,5766.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24641,after,1,6363.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24642,before,-4,2066.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
24644,after,1,5569.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24645,before,0,169.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24647,before,-3,4184.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,val,3
24649,before,-2,10123.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24650,after,2,4091.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24653,before,-4,7189.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,val,4
24654,before,-2,3579.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24658,after,1,341.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24659,before,0,310.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
24662,before,-2,7075.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24665,before,-3,4823.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
24666,before,0,434.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24677,after,1,6924.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24679,before,-2,3842.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24680,after,13,6268.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24682,after,2,5003.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24683,before,-1,6049.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
24684,before,-3,4730.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,0
24687,before,-2,3795.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24689,after,5,123.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24692,before,-3,1975.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,4
24693,after,1,6356.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24694,before,-4,6209.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
24696,before,-2,4806.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
24698,before,-4,5446.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
24699,before,-2,10844.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,1
24700,before,-2,3438.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24701,after,1,5104.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24703,before,-3,3961.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
24705,after,1,5071.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24706,after,2,10486.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24708,before,-5,5991.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
24709,after,1,5656.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
24710,after,9,5928.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24712,before,-3,4383.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
24713,after,1,2271.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24715,before,-3,6177.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,0
24717,after,3,9164.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24718,before,-1,3993.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
24721,after,1,12466.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24724,after,1,9165.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24729,after,7,7811.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24730,after,1,5321.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24731,before,-2,5197.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24734,after,1,5709.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24735,after,1,5584.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24736,after,1,10270.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24738,before,-14,169.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,3
24739,before,-2,5445.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24740,after,2,3079.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24741,after,1,4621.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
24742,before,-8,9966.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,train,3
24743,after,1,7560.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24745,before,-1,4930.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24747,before,-1,6083.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24748,after,6,12655.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24749,after,1,7407.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24752,before,-4,6474.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,3
24753,after,1,4957.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
24755,before,-3,3437.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,0
24756,before,-2,4291.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
24763,before,-1,2815.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
24765,before,-1,5378.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
24766,after,10,6604.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24768,before,-2,5718.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
24771,after,2,5461.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24773,before,-1,3995.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
24774,before,-2,5755.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,1
24776,after,1,6114.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24779,before,-4,3577.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,1
24781,after,3,4620.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
24782,before,-2,4916.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
